연번,정류소ID,정류소명,경도,위도,위치정보(주변설명)
1069,405000921,부면동,126.332783,33.415533,어음비로 212앞
1070,405000922,부면동,126.332667,33.416033,어음1리사무소 방향
1071,405001626,부민장례식장,126.522414,33.48076,부민장례식장 주차장 앞
1072,405001627,부민장례식장,126.522344,33.48092,부민장례식장 건너편
1073,405002084,부영3차아파트,126.486939,33.476399,
1074,405002085,부영3차아파트,126.48742,33.476213,
1075,405000461,부영아파트,126.483133,33.4769,부영2차 아파트 앞
1076,405001354,북촌다려마을,126.700217,33.551067,올레캐슬펜션 입간판 좌측
1077,405001353,북촌다려마을,126.701483,33.55145,대상다려마을 앞
1078,405001355,북촌리,126.695033,33.548117,북촌리 이정표 우측
1079,405001356,북촌리,126.69523,33.547969,낚시여행 우측
1080,405001358,북촌리해동,126.685467,33.544183,제주필하우스 좌측
1081,405001357,북촌리해동,126.68695,33.54475,제주FEEL하우스 건너편
1082,406000718,불미거동산,126.745014,33.31771,의귀리 방향
1083,406000786,불미공방,126.304332,33.253494,구 2002슈퍼 앞
1084,406000787,불미공방,126.304017,33.253233,마을비석 앞
1085,406001472,불미터,126.714708,33.319217,에버그린 맞은편
1086,406001473,불미터,126.714816,33.319429,에버그린 앞
1087,406001201,붉은오름,126.685246,33.395224,사려니숲길 입구 건너편
1088,406001200,붉은오름,126.685344,33.394605,사려니숲길 입구 좌측
1089,405001808,붉은오름 휴양림입구,126.682741,33.402406,붉은오름휴양림 입구 좌측
1090,405001809,붉은오름 휴양림입구,126.682768,33.403267,붉은오름자연휴양림 입구 건너편
1091,406001321,블랭섬 홀 아시아,126.2848,33.291888,제주사랑공인중개사사무소 건너편
1092,406001322,블랭섬 홀 아시아,126.283915,33.291151,CU제주영어교육도시점 우측
1093,406000290,비석거리,126.577517,33.256133,민들레 한정식 앞
1094,406000291,비석거리,126.57745,33.255783,예가 손두부 앞 (제주방향)
1095,406000186,비석거리,126.57805,33.255167,대해건설 좌측
1096,406001454,비석거리,126.576187,33.254895,한울컴퓨터 멎은편
1097,406000187,비석거리,126.578246,33.254959,SK에이스주유소 우측
1098,406000530,비석거리,126.576717,33.254267,삼성기계파루 우측
1099,406001415,비석거리,126.575859,33.254732,한울컴퓨터 앞
1100,405000015,비석동,126.4179,33.488383,하나로마트 방향. 고등어쌈밥 앞
1101,406001231,비안동,126.72055,33.282109,남원드림낚시 앞
1102,406001232,비안동,126.720958,33.281213,남촌오리 우측
1103,405000853,비자림,126.810428,33.493345,메이즈랜드 방향. 만장굴이정표 좌측
1104,405000852,비자림,126.810344,33.493177,농굴왓입구 방향
1105,405001775,비자림로 교래입구,126.617165,33.419136,산책로 입구
1106,406000229,사가동,126.62735,33.290283,하잣성 식육점
1107,406000228,사가동,126.62735,33.290083,신례2리 방향
1108,406001381,사거리,126.432224,33.244756,단독주택 73호 앞
1109,406001382,사거리,126.432055,33.244988,단독주택 72호 앞
1110,406000931,사계리동동,126.307717,33.234517,생선구이 맛집 우측
1111,406000932,사계리동동,126.308227,33.234887,GS25시 앞 ( 상모1리 방향)
1112,406000929,사계리사무소,126.297517,33.231283,GS25 안덕사계점 좌측 (화순리 방향)
1113,406000930,사계리사무소,126.298017,33.23155,더조은호프 앞 (상모리 방향)
1114,406000928,사계리서동,126.293316,33.23106,상모리 방향. 벽보판 앞
1115,406000927,사계리서동,126.292598,33.230274,마라도 해양도립공원 이정표 (산방산 방향)
1116,406001455,사계어촌체험어장,126.304425,33.227937,사계어촌계 복지회관 앞
1117,406001456,사계어촌체험어장,126.304759,33.227946,사계어촌계 복지회관
1118,406001458,사계용해경로당,126.308487,33.231229,사계용해 경로당 맞은편
1119,406001457,사계용해경로당,126.30849,33.230811,사계용해 경로당 앞
1120,406001192,사농동산,126.703193,33.344225,이정표대 옆
1121,406001193,사농동산,126.703983,33.342792,수망교차로 태수로방향
1122,405000466,사대부속고등학교,126.509449,33.512791,사대부고 정문 앞
1123,405000465,사대부속고등학교,126.509967,33.512567,CU사대부고점 앞
1124,405001217,사동복지회관,126.290067,33.442183,귀덕초등학교 방향
1125,405001218,사동복지회관,126.288717,33.441867,초록마을 방향
1126,405001697,사라마을,126.440017,33.469863,애월방향
1127,405001696,사라마을,126.440873,33.46929,연동방향
1128,405000324,사라봉,126.544354,33.512939,사라봉축구장 앞
1129,405000325,사라봉,126.54285,33.513164,남일자동차유리 앞
1130,405000319,사라봉 오거리,126.54045,33.513667,신흥낚시백화점 앞
1131,405000326,사라봉오거리,126.541583,33.513533,미림상사 좌측
1132,405001490,사려니숲길,126.625801,33.423077,사려니숲길입구 건너편
1133,405001489,사려니숲길,126.626443,33.423043,사려니숲길 입구
1134,405001974,사려니숲길 주차장,126.63646,33.432997,
1135,405001975,사려니숲길 주차장,126.635979,33.432851,
1136,406001115,사리물,126.698586,33.350218,왕빛나무심터 맞은편
1137,406001111,사리물,126.69815,33.35065,노블렛입구표지판 우측
1138,406001567,사장동,126.198327,33.266434,
1139,406001568,사장동,126.199101,33.265918,
1140,405000072,사평마을,126.512381,33.489079,사려니숲길입구 건너편
1141,405000073,사평마을,126.512503,33.489162,화성푸르니3차 앞
1142,405000079,사평마을,126.513221,33.492567,공구랜드 우측
1143,405000078,사평마을,126.512456,33.49287,에이스컴퓨터 앞
1144,405000692,사평마을입구,126.511271,33.481347,연북로
1145,405000142,사회복지법인 춘강,126.55164,33.452636,제주대학교 입구 방향
1146,405000141,사회복지법인 춘강,126.551249,33.452653,전봇대 앞(제주폴리텍대학 방향)
1147,405001178,산굼부리,126.688847,33.435367,산굼부리주차장 건너편
1148,405001177,산굼부리,126.689333,33.435317,산굼부리 입구
1149,406000348,산남새마을금고,126.573783,33.254917,MG새마을금고 산남점 앞
1150,406001260,산방복지회관,126.302249,33.233204,고기랑 밥이랑 좌측
1151,406001259,산방복지회관,126.301921,33.233288,고기랑 밥이랑 맞은편
1152,406000933,산방산,126.310464,33.23673,사계리동동 방향
1153,406000934,산방산,126.312483,33.236117,쉼터 앞
1154,406001208,산방산,126.311417,33.236248,공영주차장 입구
1155,406000742,산방산,126.310573,33.236806,산방산 앞쪽 승차대 맞은편
1156,406000935,산방산,126.31245,33.236233,편의점 앞
1157,405002061,산수동,126.19756,33.303245,
1158,405002062,산수동,126.197696,33.303085,
1159,405001779,산앗도,126.636748,33.495236,대성부엌가구 맞은편
1160,405001778,산앗도,126.636906,33.495326,대성부엌가구 앞
1161,406000623,산양곶자왈,126.25085,33.290717,(다음지도 없음)
1162,405000881,산양곶자왈,126.2508,33.2908,산양곶자왈 입구 정자 앞
1163,405001014,산양리,126.233467,33.293817,청수리 방향
1164,405001438,산양리,126.233477,33.293512,
1165,405000882,산양리,126.233983,33.295617,고산농협농산물집하장 좌측
1166,405001013,산양리,126.233259,33.293685,산양리복지회관 좌측
1167,405000883,산양리,126.233996,33.295804,3191호 단독주택 앞
1168,405001571,산양리 알동네,126.23237,33.292507,산양4길 입구 산양리 방향
1169,405001572,산양리 알동네,126.232173,33.292425,산양4길입구 평지동 방향
1170,405001577,산양리감귤선과장,126.237615,33.303027,산양감귤유통센타 맞은편
1171,405001578,산양리감귤선과장,126.237762,33.303007,산양감귤유통센터 앞
1172,406001019,산여리통입구,126.781439,33.307476,카페허브랑좌측(신흥1리방향)
1173,406001018,산여리통입구,126.78145,33.3073,펜시콜라펜션 우측
1174,406000634,산이수동,126.29025,33.208467,대합실 앞
1175,406001404,산이수동,126.290117,33.208351,마라도유람선 무료주자창 
1176,405001900,산전동,126.255388,33.345681,준이네한라봉 맞은편
1177,406001351,산지물,126.564633,33.265184,동홍 LPG충전소 우측
1178,406001350,산지물,126.564699,33.265373,산지물 쉼터 앞
1179,405000111,산지변전소,126.532676,33.517135,탐라문화광장 앞
1180,405000112,산지변전소,126.532616,33.516924,한일민박 우측
1181,405000139,산천단,126.555389,33.447858,세븐일레븐 좌측
1182,405000140,산천단 한국폴리텍대학,126.555583,33.447993,폴리텍대학입구 앞(제주대방향)
1183,406001123,산하동,126.719098,33.305645,남조로298건물우측
1184,406001138,산하동,126.71895,33.304667,남조로283-4건물 앞
1185,405001589,삼남내,126.776333,33.470708,웃드르식당 우측
1186,405001590,삼남내,126.776108,33.470623,송당상동 방향
1187,406001525,삼다체육공원 입구,126.517604,33.249912,
1188,406001526,삼다체육공원 입구,126.517063,33.249788,
1189,406000669,삼달1리,126.848163,33.374058,주황색 단독주택 앞
1190,406000695,삼달1리,126.843182,33.373974,삼달1리 삼거리 방향
1191,406000670,삼달1리,126.845283,33.374933,슬기어린이집 진입로 우측
1192,406001170,삼달1리,126.843299,33.374274,삼달1리 게이트볼장
1193,406001497,삼달1리,126.843702,33.376399,삼달1리게이트볼장방향  
1194,406000666,삼달1리 삼달보건진료소,126.852167,33.37325,모구리입구 우측
1195,406000667,삼달1리 삼달보건진료소,126.852233,33.373133,빌레왓 앞
1196,406001438,삼달1리게이트볼장,126.84345,33.376254,삼달2리 방향
1197,406000668,삼달1리사무소,126.848098,33.374216,삼달1리 마을회관 건너편
1198,406001439,삼달1리사무소,126.847055,33.374365,삼달보건진료소 좌측
1199,406000686,삼달1리삼거리,126.841392,33.371156,삼달1리 방향
1200,406000691,삼달1리삼거리,126.841617,33.3714,신풍리 방향
1201,406001519,삼달2리사무소,126.867843,33.369157,삼달교차로 우측 70m 지점
1202,406001053,삼달교차로,126.868249,33.36868,신풍리하동방향
1203,406001054,삼달교차로,126.869035,33.369332,희진주유소 방향
1204,405001683,삼담우체국,126.513035,33.502527,올레구이촌 좌측
1205,405001507,삼담우체국,126.512795,33.501962,벽화 앞
1206,405001509,삼도119센터,126.517778,33.514488,카네기빌라 좌측
1207,405001516,삼도119센터,126.51789,33.51457,휴테크 우측
1208,405000159,삼도1동 주민센터,126.519717,33.503183,화인아트 앞
1209,406000119,삼매봉,126.543539,33.244703,백년초박물관 휴게소 좌측
1210,406000115,삼매봉도서관,126.553639,33.24557,중앙R방향
1211,406000118,삼매봉입구,126.543806,33.244916,외돌개입구 건너편
1212,405000187,삼무공원,126.490017,33.491183,장수돌침대 좌측
1213,405000188,삼무공원,126.490233,33.4907,CBS제주방송 앞
1214,405000351,삼무공원,126.491277,33.489969,제주시축협신제주점 우측
1215,405000352,삼무공원,126.4924,33.4898,외환은행 신제주점 앞
1216,405001811,삼부장미아파트 입구,126.590022,33.527439,한전아파트 108동 옆
1217,406000182,삼성여자고등학교,126.584784,33.257322,성진건축공사 좌측
1218,406000183,삼성여자고등학교,126.586567,33.257667,서진건설유진개발 우측
1219,405000279,삼성초등학교,126.526639,33.504099,신한은행제주중앙점 앞
1220,405001914,삼성혈(황금버스),126.526795,33.504949,하니크라운호텔앞
1221,406000172,삼아아파트,126.574417,33.251896,삼아식육식당 앞
1222,405001805,삼양1동,126.586712,33.525257,주차장 앞
1223,405000626,삼양1동,126.59,33.527633,진우촌 좌측
1224,405000231,삼양2동,126.582359,33.521282,김호정머리방 우측
1225,405000232,삼양2동,126.580417,33.521183,삼화마트 우측
1226,405001611,삼양3동,126.579518,33.525098,해안동 버스전용
1227,405001612,삼양3동,126.579703,33.524683,단독주택 앞
1228,405001757,삼양3동포구,126.576243,33.527168,벌랑식당 우측. 기종점
1229,405000185,삼양검문소,126.600847,33.520956,조천읍이정표 좌측
1230,405000186,삼양검문소,126.600034,33.521022,자연농원 우측
1231,405000628,삼양검은모래해변입구,126.587864,33.526181,돌핀한식당 앞
1232,405000230,삼양동주민센터,126.585672,33.521277,CU신삼양점 우측
1233,405000624,삼양종점,126.591472,33.528433,삼양파크빌 우측
1234,405000625,삼양종점,126.591313,33.528522,진우촌 앞
1235,405000229,삼양초등학교,126.586113,33.521127,원당떡방아 앞
1236,405001943,삼영교통차고지(가상),126.499046,33.505137,
1237,406001326,삼정지에듀,126.277664,33.284907,삼성지에듀 앞
1238,406001325,삼정지에듀,126.278498,33.284815,삼정지에듀 맞은편
1239,406000066,삼주연립주택,126.51035,33.25025,삼주연립 103동 앞
1240,405001821,삼화부영1차아파트,126.587567,33.51696,삼화부영1차 앞
1241,405001909,삼화부영1차아파트,126.587684,33.517172,삼화마트 좌측
1242,405002110,삼화아파트,126.54365,33.50912,
1243,405002111,삼화아파트,126.543834,33.509369,
